"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"00826099999","2008-12-08","0.0","0.0","0.0","WXPOD8270","  41.5","23","  39.9","19","1018.6","17","999.9"," 0","  5.4","23","  3.2","23"," 22.9"," 34.0","  54.0"," ","  28.4","*"," 0.26","G","999.9","100000"
"00826099999","2008-12-09","0.0","0.0","0.0","WXPOD8270","  46.8","23","  38.6","20","1021.9","11","999.9"," 0","  6.9","23","  9.9","23"," 21.0"," 28.0","  53.6","*","  33.1"," "," 0.09","G","999.9","110010"
"00826099999","2008-12-10","0.0","0.0","0.0","WXPOD8270","  45.1","24","  37.1","21","1025.9"," 7","999.9"," 0","  5.6","24","  4.0","24"," 27.0"," 36.9","  64.0"," ","  30.0"," "," 0.01","G","999.9","111000"
"00826099999","2008-12-11","0.0","0.0","0.0","WXPOD8270","  40.8","24","  38.2","23","1017.0"," 5","999.9"," 0","  6.2","24","  7.2","24"," 16.9"," 22.0","  62.1"," ","  28.0"," "," 0.34","G","999.9","110000"
"00826099999","2008-12-12","0.0","0.0","0.0","WXPOD8270","  42.6","23","  39.5","22","1013.9","18","999.9"," 0","  4.2","23","  4.0","23"," 23.9"," 34.0","  55.4","*","  28.4","*"," 1.74","G","999.9","110000"
"00826099999","2008-12-13","0.0","0.0","0.0","WXPOD8270","  31.6","24","  25.9"," 5","1019.3","15","999.9"," 0"," 13.1","24"," 10.2","24"," 18.1"," 29.9","  37.4","*","  24.8","*"," 0.48","G","999.9","000000"
"00826099999","2008-12-14","0.0","0.0","0.0","WXPOD8270","  39.1","24","  34.7","21","1015.4","14","999.9"," 0"," 10.2","24","  6.2","24"," 21.0"," 26.0","  48.9"," ","  23.0","*"," 0.00","G","999.9","011000"
"00826099999","2008-12-15","0.0","0.0","0.0","WXPOD8270","  46.3","24","  39.8","22","1016.9"," 4","999.9"," 0","  9.8","24"," 10.4","24"," 21.0"," 30.9","  60.8","*","  30.2","*"," 0.35","G","999.9","011000"
"00826099999","2008-12-16","0.0","0.0","0.0","WXPOD8270","  36.2","24","  29.7","19","9999.9"," 0","999.9"," 0","  6.5","24","  7.3","24"," 26.0"," 41.0","  60.8","*","  24.8","*"," 0.36","G","999.9","111000"
"00826099999","2008-12-17","0.0","0.0","0.0","WXPOD8270","  38.6","24","  32.7","20","1018.9"," 9","999.9"," 0","  6.8","24","  3.9","24"," 16.9","999.9","  51.8","*","  26.6","*"," 0.24","G","  1.2","011000"
"00826099999","2008-12-18","0.0","0.0","0.0","WXPOD8270","  41.5","24","  32.8","17","1015.7"," 9","999.9"," 0","  6.8","24","  3.9","24"," 14.0","999.9","  53.6","*","  28.9"," "," 0.13","G","999.9","110000"
"00826099999","2008-12-19","0.0","0.0","0.0","WXPOD8270","  47.6","21","  42.2","16","1023.1"," 6","999.9"," 0","  6.6","21","  7.7","21"," 27.0"," 37.9","  66.2","*","  33.1"," "," 0.06","G","999.9","111010"
"00826099999","2008-12-20","0.0","0.0","0.0","WXPOD8270","  34.7","23","  30.1","23","1018.8","10","999.9"," 0","  8.0","23","  5.6","23"," 22.9"," 28.0","  53.1"," ","  28.4","*"," 0.94","G","  9.1","101000"
"00826099999","2008-12-21","0.0","0.0","0.0","WXPOD8270","  36.0","24","  34.3","19","1020.3","18","999.9"," 0","  8.4","24","  7.5","24"," 26.0"," 33.0","  51.1"," ","  19.4","*"," 0.00","G","  5.9","011000"
"00826099999","2008-12-22","0.0","0.0","0.0","WXPOD8270","  25.6","24","  19.4"," 7","9999.9"," 0","999.9"," 0"," 10.7","24"," 13.7","24"," 22.9"," 36.9","  44.6","*","   8.6","*"," 0.69","G","  3.1","011000"
"00826099999","2008-12-23","0.0","0.0","0.0","WXPOD8270","  29.7","23","  19.9","19","1021.0"," 4","999.9"," 0","  8.4","23"," 10.0","23"," 23.9"," 34.0","  44.6","*","  17.6","*"," 0.00","G","  2.0","111000"
"00826099999","2008-12-24","0.0","0.0","0.0","WXPOD8270","  43.6","24","  41.7","21","9999.9"," 0","999.9"," 0","  5.1","24","  5.6","24"," 19.0"," 22.9","  53.6","*","  26.6","*"," 0.12","G","  1.2","111000"
"00826099999","2008-12-25","0.0","0.0","0.0","WXPOD8270","  49.6","24","  42.8","24","1005.4","13","999.9"," 0","  8.1","24"," 10.8","24"," 31.9"," 42.0","  57.2","*","  39.0"," "," 0.56","G","  1.2","010000"
"00826099999","2008-12-26","0.0","0.0","0.0","WXPOD8270","  39.1","24","  30.4","22","1019.2","12","999.9"," 0","  9.9","24","  5.1","24"," 19.0"," 28.0","  59.0","*","  28.4","*"," 0.04","G","999.9","110000"
"00826099999","2008-12-27","0.0","0.0","0.0","WXPOD8270","  44.8","24","  35.8","24","1026.2","14","999.9"," 0","  9.8","24","  4.0","24"," 37.9"," 50.9","  64.4","*","  33.8","*"," 0.00","G","999.9","110010"
"00826099999","2008-12-28","0.0","0.0","0.0","WXPOD8270","  50.8","24","  44.1","23","1026.3","10","999.9"," 0","  8.1","24","  7.1","24"," 22.9"," 34.0","  59.0"," ","  37.4","*"," 0.11","G","999.9","110000"
"00826099999","2008-12-29","0.0","0.0","0.0","WXPOD8270","  41.3","24","  41.1","13","1024.7","12","999.9"," 0","  7.1","24","  4.8","24"," 20.0"," 33.0","  57.0"," ","  28.0"," "," 0.00","G","999.9","100000"
"00826099999","2008-12-30","0.0","0.0","0.0","WXPOD8270","  42.7","24","9999.9"," 0","1022.4","18","999.9"," 0","  8.6","24","  3.9","24"," 25.1"," 35.9","  53.1"," ","  28.4","*"," 0.02","G","999.9","111000"
"00826099999","2008-12-31","0.0","0.0","0.0","WXPOD8270","  37.6","24","  33.8","18","1021.3","13","999.9"," 0","  3.3","24","  6.9","24"," 34.0"," 42.0","  51.1"," ","  21.2","*"," 0.00","G","  3.1","101000"
